timestamp,H1_x,H1_y,H1_theta,T1_x,T1_y,T1_theta,O1_x,O1_y,O1_theta,O2_x,O2_y,O2_theta,O3_x,O3_y,O3_theta
2025-09-24T14:17:50.906+02:00,2.793072998046875,-2.8206201171875,2.5989070024588963,-3.533934814453125,0.2869683837890625,1.769732196536889,2.0259119873046876,2.206239990234375,0.8532942569665279,1.068281494140625,-2.116253173828125,2.723345867553939,-2.756393310546875,-0.15904043579101562,-1.1887845105506605
2025-09-24T14:17:50.927+02:00,2.793074462890625,-2.820618408203125,2.598759197018397,-3.53393408203125,0.28695550537109377,1.7694536298868668,2.02591357421875,2.20624267578125,0.8533678933706687,1.0682386474609376,-2.116255615234375,2.723410316052319,-2.756400634765625,-0.15903662109375,-1.1887150020462094
2025-09-24T14:17:50.947+02:00,2.793097900390625,-2.820643798828125,2.598667317960789,-3.533923583984375,0.28696383666992187,1.769458689892938,2.025913818359375,2.206251708984375,0.8533022464497981,1.0682479248046874,-2.116300048828125,2.723521369869775,-2.75638720703125,-0.15906727600097656,-1.188854684845384
2025-09-24T14:17:50.966+02:00,2.79309765625,-2.820664794921875,2.598752539115672,-3.53394091796875,0.28694418334960936,1.769543245257548,2.0259151611328123,2.2062294921875,0.8533387317567322,1.0682779541015626,-2.1162685546875,2.723484085614514,-2.756371826171875,-0.1590824432373047,-1.188955884966807
2025-09-24T14:17:50.987+02:00,2.793100830078125,-2.8206650390625,2.5987083306415766,-3.533929931640625,0.2869524230957031,1.7697547002481002,2.025911376953125,2.20623876953125,0.8533937926122697,1.068267333984375,-2.116264892578125,2.7234364150310015,-2.756384033203125,-0.15906130981445313,-1.188869199073325
2025-09-24T14:17:51.006+02:00,2.793072509765625,-2.820654052734375,2.598580765225362,-3.533931640625,0.28696551513671875,1.7701505791441405,2.0259024658203124,2.206234375,0.8533352030682879,1.068242431640625,-2.11625634765625,2.723507255115998,-2.756419677734375,-0.159046142578125,-1.188749223666217
2025-09-24T14:17:51.027+02:00,2.7930400390625,-2.820622802734375,2.5986076631523716,-3.53392041015625,0.286965576171875,1.7700601648251324,2.0259078369140626,2.2062451171875,0.8532893966975386,1.0682716064453126,-2.116267822265625,2.723551197273984,-2.756387939453125,-0.15903176879882813,-1.188788372134241
2025-09-24T14:17:51.047+02:00,2.79303173828125,-2.82061474609375,2.598792486532023,-3.533929931640625,0.2869573669433594,1.7698918530442393,2.0259007568359375,2.206243408203125,0.8533567746731175,1.068225341796875,-2.116285400390625,2.723582089942629,-2.7564130859375,-0.15903541564941406,-1.1887694636905015
2025-09-24T14:17:51.066+02:00,2.79307763671875,-2.8206376953125,2.5989030077172615,-3.53392138671875,0.28696517944335936,1.7695831926738992,2.02590869140625,2.20624560546875,0.8533437917628034,1.068273681640625,-2.11631591796875,2.7235746330915767,-2.756418212890625,-0.15904161071777342,-1.1887549494625604
2025-09-24T14:17:51.086+02:00,2.793114501953125,-2.820666259765625,2.5987839644165347,-3.533946533203125,0.28696533203125,1.769328194999524,2.0259085693359373,2.206248046875,0.8533662288949874,1.068248291015625,-2.116310302734375,2.723586617316482,-2.75644775390625,-0.15905136108398438,-1.1886494882833933
2025-09-24T14:17:51.106+02:00,2.79311767578125,-2.82067529296875,2.5987360275169133,-3.533949462890625,0.2869632873535156,1.769524203655754,2.0259058837890627,2.20624609375,0.8533019135546619,1.0682508544921876,-2.116299072265625,2.7235394793651877,-2.756436767578125,-0.15906494140625,-1.1886854409581096
2025-09-24T14:17:51.127+02:00,2.793088623046875,-2.820668701171875,2.5986481432009407,-3.53393017578125,0.2869677734375,1.769607960072037,2.025908203125,2.206252197265625,0.8532618995592834,1.0681578369140625,-2.11628955078125,2.723452393997542,-2.756431396484375,-0.1590503692626953,-1.1886638693532798
2025-09-24T14:17:51.147+02:00,2.793065185546875,-2.8206396484375,2.5985328283257405,-3.533952880859375,0.2869529113769531,1.7694387161847625,2.025919677734375,2.20624755859375,0.8532180239803244,1.068115234375,-2.116277587890625,2.723388211815271,-2.756419677734375,-0.15903358459472655,-1.1886746551556946
2025-09-24T14:17:51.167+02:00,2.793072509765625,-2.820633056640625,2.5985136535658917,-3.53393212890625,0.286967041015625,1.769481992552476,2.0259136962890625,2.206236328125,0.8532935911762555,1.0681776123046876,-2.11628125,2.7234899445689122,-2.756347412109375,-0.15906863403320312,-1.1889739944622195
2025-09-24T14:17:51.187+02:00,2.79306640625,-2.820624267578125,2.5987429517357477,-3.533927490234375,0.2869528198242188,1.769437251446163,2.0259150390625,2.20623876953125,0.853314630148867,1.0681839599609375,-2.11626318359375,2.7234707698090634,-2.75637158203125,-0.15907574462890625,-1.1889694670883664
2025-09-24T14:17:51.206+02:00,2.79309765625,-2.82065087890625,2.59866438848359,-3.53393798828125,0.28696417236328126,1.7698404540352008,2.0259117431640625,2.206251220703125,0.853296121179291,1.068216064453125,-2.1162890625,2.7234654434868832,-2.756365478515625,-0.15905001831054688,-1.1889502923285178
2025-09-24T14:17:51.226+02:00,2.79310400390625,-2.820661865234375,2.5986385558210165,-3.533932861328125,0.2869695129394531,1.7697047659776612,2.02590966796875,2.20625048828125,0.85328160695135,1.06823583984375,-2.11628662109375,2.7234489318881248,-2.756375,-0.15906150817871093,-1.188940571790539
2025-09-24T14:17:51.247+02:00,2.79309912109375,-2.820669921875,2.5985011367087685,-3.5339443359375,0.28696517944335936,1.7696728080445803,2.025899169921875,2.20625927734375,0.8533591049390714,1.06817529296875,-2.116282470703125,2.723416175006717,-2.756407470703125,-0.15908297729492188,-1.1888044842588361
2025-09-24T14:17:51.267+02:00,2.793064453125,-2.820646240234375,2.598720314866482,-3.533950927734375,0.2869584655761719,1.7699702831383421,2.025902587890625,2.206232666015625,0.8533824741776368,1.0681397705078124,-2.11629736328125,2.723423631857769,-2.756406494140625,-0.159044189453125,-1.188782246863734
2025-09-24T14:17:51.286+02:00,2.793061279296875,-2.8206171875,2.598657464264756,-3.53394384765625,0.2869494323730469,1.7695048957378507,2.0259036865234377,2.206243408203125,0.8533447238691849,1.068224609375,-2.116271240234375,2.7234715687573905,-2.756379150390625,-0.1590738525390625,-1.188909412805785
2025-09-24T14:17:51.306+02:00,2.793052978515625,-2.8206005859375,2.598834830793355,-3.533933837890625,0.2869701843261719,1.7698969130503106,2.02589697265625,2.20624462890625,0.8534112363174097,1.0681270751953125,-2.116271728515625,2.723409517103992,-2.756413818359375,-0.15904878234863282,-1.1887405683926742
2025-09-24T14:17:51.326+02:00,2.79305908203125,-2.820609130859375,2.59859461366303,-3.533942626953125,0.28694769287109373,1.7695288641876616,2.0259110107421874,2.20624658203125,0.8533439914998852,1.068122314453125,-2.116280517578125,2.7234353497665658,-2.756391357421875,-0.15904287719726562,-1.1888151369031963
2025-09-24T14:17:51.346+02:00,2.7930693359375,-2.820626953125,2.5987544033284347,-3.533956787109375,0.2869615783691406,1.7693871840176694,2.025926513671875,2.206235107421875,0.8532965206534545,1.068120849609375,-2.116292724609375,2.723442806617618,-2.756381103515625,-0.15904371643066406,-1.1888564159000925
2025-09-24T14:17:51.366+02:00,2.793109130859375,-2.820658447265625,2.5986326968666185,-3.533955322265625,0.2869736633300781,1.7697891881842167,2.0259248046875,2.206233642578125,0.8534200247490069,1.0681402587890625,-2.116272216796875,2.7234555897908503,-2.756392822265625,-0.1590510711669922,-1.1888054163652175
2025-09-24T14:17:51.387+02:00,2.793113037109375,-2.8206640625,2.598551204137262,-3.533933349609375,0.28695751953125,1.769780266594565,2.0258946533203126,2.2062431640625,0.8533121001458315,1.068138916015625,-2.11629833984375,2.7234609161130305,-2.756414794921875,-0.15904714965820313,-1.1887416336571102
2025-09-24T14:17:51.406+02:00,2.79306005859375,-2.82065185546875,2.5986156526356416,-3.533965576171875,0.2869272766113281,1.7694982378351256,2.025900146484375,2.206246337890625,0.8533569744101993,1.0681378173828124,-2.11629638671875,2.723481955085642,-2.756415771484375,-0.159034423828125,-1.1886971588669057
2025-09-24T14:17:51.426+02:00,2.79306005859375,-2.82065185546875,2.5986156526356416,-3.533965576171875,0.2869272766113281,1.7694982378351256,2.025900146484375,2.206246337890625,0.8533569744101993,1.0681378173828124,-2.11629638671875,2.723481955085642,-2.756415771484375,-0.159034423828125,-1.1886971588669057
2025-09-24T14:17:51.447+02:00,2.79306201171875,-2.82062353515625,2.5986718453346422,-3.533984619140625,0.28692279052734376,1.7699652231322711,2.0259019775390623,2.2062470703125,0.8534449918842264,1.0681531982421875,-2.116281494140625,2.723445469778708,-2.756416748046875,-0.15902767944335938,-1.1887162004687
2025-09-24T14:17:51.466+02:00,2.79305859375,-2.82061328125,2.598555731511115,-3.533976318359375,0.2869447326660156,1.7694054266711363,2.0259085693359373,2.206241455078125,0.8532624987705287,1.0682010498046874,-2.1162880859375,2.723614580507928,-2.756379150390625,-0.15907615661621094,-1.1888365753499714
2025-09-24T14:17:51.487+02:00,2.79307275390625,-2.820627685546875,2.598800476015293,-3.533955810546875,0.286946533203125,1.7696400511631725,2.025902099609375,2.206244384765625,0.8532924593327922,1.06822119140625,-2.11630078125,2.723640413170502,-2.756397216796875,-0.15904022216796876,-1.1887773200157172
2025-09-24T14:17:51.506+02:00,2.793105712890625,-2.820660400390625,2.598792220215914,-3.533956787109375,0.2869606628417969,1.7699736120897047,2.0258984375,2.20625390625,0.8533363349117512,1.0682620849609374,-2.1162939453125,2.7235999331219323,-2.75638525390625,-0.15904052734375,-1.1887677326357928
2025-09-24T14:17:51.527+02:00,2.793095703125,-2.820669189453125,2.5987368264652404,-3.533946533203125,0.2869436340332031,1.7696705443576537,2.025909912109375,2.206253173828125,0.8533097033008504,1.0682655029296875,-2.116287109375,2.7235645130794346,-2.756444580078125,-0.1590552520751953,-1.1886827777970195
2025-09-24T14:17:51.547+02:00,2.793095703125,-2.820669189453125,2.5987368264652404,-3.533946533203125,0.2869436340332031,1.7696705443576537,2.025909912109375,2.206253173828125,0.8533097033008504,1.0682655029296875,-2.116287109375,2.7235645130794346,-2.756444580078125,-0.1590552520751953,-1.1886827777970195
2025-09-24T14:17:51.566+02:00,2.793078125,-2.82066455078125,2.598553068350025,-3.533939697265625,0.28695538330078124,1.7698842630351326,2.0259095458984375,2.20624755859375,0.8533107019862591,1.0682142333984375,-2.116377685546875,2.723948807224733,-2.75640869140625,-0.15905902099609376,-1.1887509547209254
2025-09-24T14:17:51.586+02:00,2.793078125,-2.82066455078125,2.598553068350025,-3.533939697265625,0.28695538330078124,1.7698842630351326,2.0259095458984375,2.20624755859375,0.8533107019862591,1.0682142333984375,-2.116377685546875,2.723948807224733,-2.75640869140625,-0.15905902099609376,-1.1887509547209254
2025-09-24T14:17:51.606+02:00,2.7930751953125,-2.820639404296875,2.5986119242101156,-3.533942626953125,0.2869522399902344,1.7694348546011818,2.025907958984375,2.206239990234375,0.8533784794360016,1.06823779296875,-2.11630859375,2.7237149816810238,-2.756419677734375,-0.15905442810058593,-1.1887281846936053
2025-09-24T14:17:51.626+02:00,2.793060546875,-2.8205966796875,2.5987956823253313,-3.53393017578125,0.2869641418457031,1.7697319302207801,2.02591015625,2.2062421875,0.8533186914695294,1.068259765625,-2.116291015625,2.7235338867268983,-2.7563974609375,-0.15905375671386718,-1.1887805158090252
2025-09-24T14:17:51.647+02:00,2.79306982421875,-2.820602783203125,2.5988388255349903,-3.533938720703125,0.28697607421875,1.7701419238705978,2.025911865234375,2.206242919921875,0.8533035780303432,1.0682647705078125,-2.11628369140625,2.7235570562283824,-2.75636767578125,-0.15905181884765626,-1.1888983606872614
2025-09-24T14:17:51.666+02:00,2.79310009765625,-2.82066845703125,2.598522441997489,-3.53392431640625,0.2869642333984375,1.7698106266309919,2.0259080810546877,2.20623681640625,0.8533616349421069,1.0682830810546875,-2.116287353515625,2.7235685078210694,-2.75641796875,-0.15904377746582032,-1.1887573463075416
2025-09-24T14:17:51.686+02:00,2.79305419921875,-2.820612060546875,2.5988817024285407,-3.533947509765625,0.2869530944824219,1.7696625548743836,2.02590087890625,2.2062392578125,0.8532953888099912,1.0682691650390626,-2.116291748046875,2.7234417413531817,-2.756367919921875,-0.15906625366210939,-1.1889168696568373
2025-09-24T14:17:51.706+02:00,2.79305419921875,-2.820612060546875,2.5988817024285407,-3.533947509765625,0.2869530944824219,1.7696625548743836,2.02590087890625,2.2062392578125,0.8532953888099912,1.0682691650390626,-2.116291748046875,2.7234417413531817,-2.756367919921875,-0.15906625366210939,-1.1889168696568373
2025-09-24T14:17:51.727+02:00,2.79305859375,-2.820611572265625,2.5987530717478897,-3.533921630859375,0.2869632568359375,1.7698017050413402,2.0259075927734376,2.20623876953125,0.8532519127051956,1.0682725830078126,-2.116281982421875,2.7235365498879887,-2.756399169921875,-0.1590493621826172,-1.1888011553074733
2025-09-24T14:17:51.747+02:00,2.793101806640625,-2.820651611328125,2.5986854274562017,-3.5339609375,0.28690658569335936,1.7685020824293816,2.025912353515625,2.206239013671875,0.8532881316960208,1.0682686767578125,-2.11626611328125,2.7234667750674286,-2.75640234375,-0.15903941345214845,-1.1887785184382078
2025-09-24T14:17:51.766+02:00,2.793101806640625,-2.820651611328125,2.5986854274562017,-3.5339609375,0.28690658569335936,1.7685020824293816,2.025912353515625,2.206239013671875,0.8532881316960208,1.0682686767578125,-2.11626611328125,2.7234667750674286,-2.75640234375,-0.15903941345214845,-1.1887785184382078
2025-09-24T14:17:51.786+02:00,2.793086669921875,-2.820667724609375,2.5988867624346117,-3.533958251953125,0.28689569091796874,1.7689028881734385,2.0259071044921875,2.206235595703125,0.8533530462475915,1.068248779296875,-2.116287109375,2.723483819298405,-2.756408203125,-0.1590587615966797,-1.1888526874745664
2025-09-24T14:17:51.806+02:00,2.79307666015625,-2.820651611328125,2.598850277127678,-3.533962890625,0.2869154052734375,1.7691903764131125,2.025900146484375,2.2062490234375,0.853412900793091,1.0682744140625,-2.116290283203125,2.723577828884885,-2.75644873046875,-0.15902458190917967,-1.1886087419187152
2025-09-24T14:17:51.827+02:00,2.79307666015625,-2.820651611328125,2.598850277127678,-3.533962890625,0.2869154052734375,1.7691903764131125,2.025900146484375,2.2062490234375,0.853412900793091,1.0682744140625,-2.116290283203125,2.723577828884885,-2.75644873046875,-0.15902458190917967,-1.1886087419187152
2025-09-24T14:17:51.847+02:00,2.793041259765625,-2.820618408203125,2.5986750411279504,-3.533953857421875,0.2869416198730469,1.769991588427063,2.025905029296875,2.2062529296875,0.8532796761595598,1.0682579345703125,-2.116268310546875,2.7234393445082006,-2.756423828125,-0.15902774047851562,-1.1886859735903275
2025-09-24T14:17:51.866+02:00,2.793059814453125,-2.820605712890625,2.5986494747814857,-3.533943115234375,0.28695608520507815,1.769799840828577,2.0259117431640625,2.2062421875,0.8533585723068533,1.068294189453125,-2.11626171875,2.723495537207201,-2.75639306640625,-0.1590645751953125,-1.1887947637208571
2025-09-24T14:17:51.886+02:00,2.793102294921875,-2.82065185546875,2.598556530459442,-3.533951416015625,0.28695269775390625,1.7694975720448531,2.0259095458984375,2.206230712890625,0.853328878060699,1.06822998046875,-2.116273193359375,2.7235381477846428,-2.7564033203125,-0.15906253051757813,-1.188816069009578
2025-09-24T14:17:51.906+02:00,2.793102294921875,-2.82065185546875,2.598556530459442,-3.533951416015625,0.28695269775390625,1.7694975720448531,2.0259095458984375,2.206230712890625,0.853328878060699,1.06822998046875,-2.116273193359375,2.7235381477846428,-2.7564033203125,-0.15906253051757813,-1.188816069009578
2025-09-24T14:17:51.926+02:00,2.79310595703125,-2.82066650390625,2.5986385558210165,-3.53391845703125,0.28697164916992185,1.7697151523059127,2.025916259765625,2.206236328125,0.8533166940987118,1.0682618408203124,-2.11630029296875,2.7235975362769516,-2.756426025390625,-0.1590689697265625,-1.188767998951902
2025-09-24T14:17:51.946+02:00,2.79304345703125,-2.82061669921875,2.5985453451828637,-3.53394580078125,0.28694241333007814,1.769402364035883,2.0259071044921875,2.2062451171875,0.8534493861000251,1.0681666259765625,-2.11629248046875,2.7234225665933334,-2.7564052734375,-0.15904313659667968,-1.1888288521828103
2025-09-24T14:17:51.966+02:00,2.793068359375,-2.82060888671875,2.5988401571155353,-3.53393408203125,0.28695465087890626,1.7693311244767231,2.0259132080078124,2.20623828125,0.8533153625181669,1.068202880859375,-2.1162578125,2.7234063213106836,-2.756446044921875,-0.15903959655761718,-1.1887096757240292
2025-09-24T14:17:51.986+02:00,2.793068359375,-2.82060888671875,2.5988401571155353,-3.53393408203125,0.28695465087890626,1.7693311244767231,2.0259132080078124,2.20623828125,0.8533153625181669,1.068202880859375,-2.1162578125,2.7234063213106836,-2.756446044921875,-0.15903959655761718,-1.1887096757240292
2025-09-24T14:17:52.006+02:00,2.793106689453125,-2.820658935546875,2.5986481432009407,-3.533932373046875,0.2869512939453125,1.7696186127163973,2.0259061279296877,2.20624560546875,0.853302179870771,1.068142578125,-2.116298583984375,2.723481688769533,-2.75642138671875,-0.15905523681640624,-1.1887673331616295
2025-09-24T14:17:52.026+02:00,2.793106689453125,-2.820658935546875,2.5986481432009407,-3.533932373046875,0.2869512939453125,1.7696186127163973,2.0259061279296877,2.20624560546875,0.853302179870771,1.068142578125,-2.116298583984375,2.723481688769533,-2.75642138671875,-0.15905523681640624,-1.1887673331616295
2025-09-24T14:17:52.046+02:00,2.79308984375,-2.82067236328125,2.5987552022767617,-3.533927490234375,0.2869503173828125,1.7695192768077372,2.0258961181640625,2.20623876953125,0.853355043618409,1.0681678466796876,-2.116276123046875,2.723485417195059,-2.756423828125,-0.15905018615722658,-1.1887677326357928
2025-09-24T14:17:52.066+02:00,2.79307763671875,-2.82064501953125,2.5986470779365045,-3.53392822265625,0.28695269775390625,1.7695084910053225,2.025907470703125,2.20623193359375,0.8533085714573871,1.06819482421875,-2.116303466796875,2.7234974014199644,-2.756402099609375,-0.15905509948730467,-1.1888465622040594
2025-09-24T14:17:52.086+02:00,2.79307763671875,-2.82064501953125,2.5986470779365045,-3.53392822265625,0.28695269775390625,1.7695084910053225,2.025907470703125,2.20623193359375,0.8533085714573871,1.06819482421875,-2.116303466796875,2.7234974014199644,-2.756402099609375,-0.15905509948730467,-1.1888465622040594
