timestamp,H1_x,H1_y,H1_theta,H2_x,H2_y,H2_theta,T1_x,T1_y,T1_theta,T2_x,T2_y,T2_theta,T3_x,T3_y,T3_theta,O1_x,O1_y,O1_theta
2025-09-11T16:31:51.617+02:00,-562.25439453125,-173.50750732421875,-1.0325343608856201,947.7894897460938,-37.75960159301758,1.7152079343795776,62.53277587890625,-1011.6826782226562,-2.697223424911499,-267.7757263183594,789.9761962890625,2.011777639389038,492.51043701171875,627.39892578125,0.0950036272406578,109.60176086425781,-618.8255615234375,0.29330015182495117
2025-09-11T16:31:51.637+02:00,-562.25439453125,-173.50750732421875,-1.0325343608856201,947.7894897460938,-37.75960159301758,1.7152079343795776,62.53277587890625,-1011.6826782226562,-2.697223424911499,-267.7757263183594,789.9761962890625,2.011777639389038,492.51043701171875,627.39892578125,0.0950036272406578,109.60176086425781,-618.8255615234375,0.29330015182495117
2025-09-11T16:31:51.657+02:00,-562.25439453125,-173.50750732421875,-1.0325343608856201,947.7894897460938,-37.75960159301758,1.7152079343795776,62.53277587890625,-1011.6826782226562,-2.697223424911499,-267.7757263183594,789.9761962890625,2.011777639389038,492.51043701171875,627.39892578125,0.0950036272406578,109.60176086425781,-618.8255615234375,0.29330015182495117
2025-09-11T16:31:51.677+02:00,-562.25439453125,-173.50750732421875,-1.0325343608856201,947.7894897460938,-37.75960159301758,1.7152079343795776,62.53277587890625,-1011.6826782226562,-2.697223424911499,-267.7757263183594,789.9761962890625,2.011777639389038,492.51043701171875,627.39892578125,0.0950036272406578,109.60176086425781,-618.8255615234375,0.29330015182495117
2025-09-11T16:31:51.697+02:00,-562.25439453125,-173.50750732421875,-1.0325343608856201,947.7894897460938,-37.75960159301758,1.7152079343795776,62.53277587890625,-1011.6826782226562,-2.697223424911499,-267.7757263183594,789.9761962890625,2.011777639389038,492.51043701171875,627.39892578125,0.0950036272406578,109.60176086425781,-618.8255615234375,0.29330015182495117
2025-09-11T16:31:51.717+02:00,-562.25439453125,-173.50750732421875,-1.0325343608856201,947.7894897460938,-37.75960159301758,1.7152079343795776,62.53277587890625,-1011.6826782226562,-2.697223424911499,-267.7757263183594,789.9761962890625,2.011777639389038,492.51043701171875,627.39892578125,0.0950036272406578,109.60176086425781,-618.8255615234375,0.29330015182495117
2025-09-11T16:31:51.737+02:00,-562.25439453125,-173.50750732421875,-1.0325343608856201,947.7894897460938,-37.75960159301758,1.7152079343795776,62.53277587890625,-1011.6826782226562,-2.697223424911499,-267.7757263183594,789.9761962890625,2.011777639389038,492.51043701171875,627.39892578125,0.0950036272406578,109.60176086425781,-618.8255615234375,0.29330015182495117
2025-09-11T16:31:51.757+02:00,-562.25439453125,-173.50750732421875,-1.0325343608856201,947.7894897460938,-37.75960159301758,1.7152079343795776,62.53277587890625,-1011.6826782226562,-2.697223424911499,-267.7757263183594,789.9761962890625,2.011777639389038,492.51043701171875,627.39892578125,0.0950036272406578,109.60176086425781,-618.8255615234375,0.29330015182495117
2025-09-11T16:31:51.777+02:00,-562.25439453125,-173.50750732421875,-1.0325343608856201,947.7894897460938,-37.75960159301758,1.7152079343795776,62.53277587890625,-1011.6826782226562,-2.697223424911499,-267.7757263183594,789.9761962890625,2.011777639389038,492.51043701171875,627.39892578125,0.0950036272406578,109.60176086425781,-618.8255615234375,0.29330015182495117
2025-09-11T16:31:51.797+02:00,-562.25439453125,-173.50750732421875,-1.0325343608856201,947.7894897460938,-37.75960159301758,1.7152079343795776,62.53277587890625,-1011.6826782226562,-2.697223424911499,-267.7757263183594,789.9761962890625,2.011777639389038,492.51043701171875,627.39892578125,0.0950036272406578,109.60176086425781,-618.8255615234375,0.29330015182495117
