time,type,id,x,y,yaw
1758731345.7762907,herder,1,0.8995323486328125,1.1755653076171875,2.5756184576744805
1758731345.7762907,target,1,-0.17391990661621093,-2.707224365234375,0.22780628365791683
1758731345.796195,herder,1,0.8995179443359375,1.17559130859375,2.575728179911392
1758731345.796195,target,1,-0.17394987487792968,-2.7072294921875,0.22750361540002934
1758731345.81621,herder,1,0.8995344848632812,1.1756072998046876,2.5757111356804154
1758731345.81621,target,1,-0.173933837890625,-2.707221923828125,0.22786513951800758
1758731345.8361466,herder,1,0.8995297241210938,1.17559619140625,2.575660801935813
1758731345.8361466,target,1,-0.17395230102539064,-2.707224365234375,0.22741606397919298
1758731345.856142,herder,1,0.8995482177734375,1.1755819091796875,2.575706874622671
1758731345.856142,target,1,-0.17393115234375,-2.707206298828125,0.22806720686571735
1758731345.8764558,herder,1,0.899552001953125,1.17555810546875,2.5756123324039732
1758731345.8764558,target,1,-0.17394468688964843,-2.707220703125,0.22764975636484744
1758731345.8963902,herder,1,0.89954248046875,1.1755587158203125,2.5755473512733755
1758731345.8963902,target,1,-0.17394749450683594,-2.707203857421875,0.22828665133953988
1758731345.9162817,herder,1,0.8995230102539062,1.175565673828125,2.575771056804942
1758731345.9162817,target,1,-0.17395193481445312,-2.707214111328125,0.22802704306752758
1758731345.9361572,herder,1,0.8995109252929687,1.1755799560546876,2.5756581387747226
1758731345.9361572,target,1,-0.173952880859375,-2.707219482421875,0.22807900799829775
1758731345.9564624,herder,1,0.8995225219726563,1.1756063232421874,2.5757963568352977
1758731345.9564624,target,1,-0.17395791625976562,-2.707216552734375,0.22798131992056228
1758731345.9761794,herder,1,0.8995447998046875,1.1755865478515626,2.5756794440634434
1758731345.9761794,target,1,-0.17396049499511718,-2.70723486328125,0.22747317213981835
1758731345.9965646,herder,1,0.8995477905273438,1.175565673828125,2.575602745024049
1758731345.9965646,target,1,-0.173904296875,-2.707203857421875,0.22758237838926842
1758731346.0162601,herder,1,0.8995534057617187,1.175562744140625,2.575591559747471
1758731346.0162601,target,1,-0.1739286651611328,-2.707220703125,0.22778596040984816
1758731346.036194,herder,1,0.89953662109375,1.175554931640625,2.57556492813657
1758731346.036194,target,1,-0.1739408721923828,-2.707218017578125,0.22793656216949215
1758731346.056248,herder,1,0.8995101928710938,1.1755853271484376,2.575610734507319
1758731346.056248,target,1,-0.17391825866699218,-2.70721435546875,0.2269095307398599
1758731346.0761995,herder,1,0.899515625,1.1755887451171876,2.5756221861000066
1758731346.0761995,target,1,-0.17394915771484376,-2.7072177734375,0.22760940947433272
1758731346.0963454,herder,1,0.899532470703125,1.17559375,2.5756826398567516
1758731346.0963454,target,1,-0.17397071838378905,-2.70721630859375,0.22774236779175494
1758731346.116531,herder,1,0.89955322265625,1.1755806884765625,2.5756187239905897
1758731346.116531,target,1,-0.17393991088867186,-2.70720361328125,0.22818849720861364
1758731346.1363287,herder,1,0.8995592651367188,1.175558349609375,2.575632572428258
1758731346.1363287,target,1,-0.17393803405761718,-2.70722802734375,0.22753116247255484
1758731346.156163,herder,1,0.8995379638671875,1.17556298828125,2.575591027115253
1758731346.156163,target,1,-0.17395590209960937,-2.70722265625,0.2277569319539663
1758731346.1762135,herder,1,0.8995379638671875,1.17556298828125,2.575591027115253
1758731346.1762135,target,1,-0.17395590209960937,-2.70722265625,0.2277569319539663
1758731346.1963346,herder,1,0.8995221557617188,1.1755721435546875,2.575566526033224
1758731346.1963346,target,1,-0.17394602966308595,-2.707235107421875,0.22777788770279386
1758731346.2162201,herder,1,0.8995157470703125,1.17560205078125,2.575676248270135
1758731346.2162201,target,1,-0.1739607696533203,-2.707208984375,0.2281863833244984
1758731346.2361162,herder,1,0.8995262451171875,1.1755943603515624,2.575707673570998
1758731346.2361162,target,1,-0.17393757629394532,-2.70721728515625,0.22819761853534717
1758731346.2564332,herder,1,0.8995262451171875,1.1755943603515624,2.575707673570998
1758731346.2564332,target,1,-0.17393757629394532,-2.70721728515625,0.22819761853534717
1758731346.276281,herder,1,0.8995262451171875,1.1755943603515624,2.575707673570998
1758731346.276281,target,1,-0.17393757629394532,-2.70721728515625,0.22819761853534717
1758731346.296417,herder,1,0.8995448608398438,1.1755770263671874,2.5756962219783106
1758731346.296417,target,1,-0.17394825744628906,-2.70721630859375,0.22815504124741953
1758731346.316229,herder,1,0.8995448608398438,1.1755770263671874,2.5756962219783106
1758731346.316229,target,1,-0.17394825744628906,-2.70721630859375,0.22815504124741953
1758731346.3362646,herder,1,0.899548828125,1.1755653076171875,2.57563203979604
1758731346.3362646,target,1,-0.17396372985839845,-2.70722509765625,0.22761380369013134
1758731346.3561356,herder,1,0.899529052734375,1.1755899658203126,2.5754091332128004
1758731346.3561356,target,1,-0.17395077514648438,-2.707208251953125,0.2278000918083824
1758731346.3761888,herder,1,0.8995376586914062,1.175588134765625,2.5756536114008695
1758731346.3761888,target,1,-0.1739693298339844,-2.707224365234375,0.2281360329351391
1758731346.39625,herder,1,0.8995376586914062,1.175588134765625,2.5756536114008695
1758731346.39625,target,1,-0.1739693298339844,-2.707224365234375,0.2281360329351391
1758731346.4164581,herder,1,0.8995376586914062,1.175588134765625,2.5756536114008695
1758731346.4164581,target,1,-0.1739693298339844,-2.707224365234375,0.2281360329351391
1758731346.4364083,herder,1,0.8995376586914062,1.175588134765625,2.5756536114008695
1758731346.4364083,target,1,-0.1739693298339844,-2.707224365234375,0.2281360329351391
1758731346.456474,herder,1,0.8995376586914062,1.175588134765625,2.5756536114008695
1758731346.456474,target,1,-0.1739693298339844,-2.707224365234375,0.2281360329351391
1758731346.4761665,herder,1,0.8995376586914062,1.175588134765625,2.5756536114008695
1758731346.4761665,target,1,-0.1739693298339844,-2.707224365234375,0.2281360329351391
1758731346.496205,herder,1,0.899560302734375,1.1755726318359374,2.575598483966305
1758731346.496205,target,1,-0.17397421264648438,-2.707221435546875,0.22748074550416827
1758731346.5161986,herder,1,0.8995254516601563,1.175587890625,2.575600880811286
1758731346.5161986,target,1,-0.17393182373046875,-2.7072314453125,0.22754682518871586
1758731346.536176,herder,1,0.899510009765625,1.1755823974609374,2.575871724294147
1758731346.536176,target,1,-0.17396029663085938,-2.707213623046875,0.2277592122856497
1758731346.5564559,herder,1,0.899510009765625,1.1755823974609374,2.575871724294147
1758731346.5564559,target,1,-0.17396029663085938,-2.707213623046875,0.2277592122856497
1758731346.5762002,herder,1,0.899523681640625,1.17558740234375,2.5756448229692723
1758731346.5762002,target,1,-0.17396078491210937,-2.7072353515625,0.22743114412886556
1758731346.5962844,herder,1,0.899523681640625,1.17558740234375,2.5756448229692723
1758731346.5962844,target,1,-0.17396078491210937,-2.7072353515625,0.22743114412886556
1758731346.6162353,herder,1,0.89953173828125,1.1755987548828124,2.575577711309802
1758731346.6162353,target,1,-0.17395401000976562,-2.707220703125,0.22791563971017822
1758731346.6361868,herder,1,0.8995350341796875,1.1755809326171875,2.5754216500699236
1758731346.6361868,target,1,-0.17394927978515626,-2.70720068359375,0.22813268733901967
1758731346.6568916,herder,1,0.8995457153320312,1.175572265625,2.575629642951059
1758731346.6568916,target,1,-0.17396649169921874,-2.707219970703125,0.22788609526683515
1758731346.6762455,herder,1,0.8995354614257812,1.175567626953125,2.5757851715587194
1758731346.6762455,target,1,-0.17394645690917968,-2.70722314453125,0.22810139519621123
1758731346.696289,herder,1,0.8995084838867188,1.1755938720703125,2.575809938956857
1758731346.696289,target,1,-0.17394964599609375,-2.70721630859375,0.2277128399931687
1758731346.7162044,herder,1,0.899518310546875,1.1755888671875,2.5757492188840034
1758731346.7162044,target,1,-0.17394093322753906,-2.707223388671875,0.22744049848219444
1758731346.7361748,herder,1,0.8995441284179687,1.17558544921875,2.5757167283187044
1758731346.7361748,target,1,-0.17394859313964844,-2.707219482421875,0.22798469880619532
1758731346.756206,herder,1,0.8995441284179687,1.17558544921875,2.5757167283187044
1758731346.756206,target,1,-0.17394859313964844,-2.707219482421875,0.22798469880619532
1758731346.7762077,herder,1,0.8995441284179687,1.17558544921875,2.5757167283187044
1758731346.7762077,target,1,-0.17394859313964844,-2.707219482421875,0.22798469880619532
1758731346.7961936,herder,1,0.8995441284179687,1.17558544921875,2.5757167283187044
1758731346.7961936,target,1,-0.17394859313964844,-2.707219482421875,0.22798469880619532
1758731346.8161879,herder,1,0.8995441284179687,1.17558544921875,2.5757167283187044
1758731346.8161879,target,1,-0.17394859313964844,-2.707219482421875,0.22798469880619532
1758731346.8361547,herder,1,0.899548583984375,1.1755692138671876,2.5756189903066984
1758731346.8361547,target,1,-0.17397210693359375,-2.707220458984375,0.22766347164446132
1758731346.8562212,herder,1,0.8995198974609375,1.1755902099609374,2.575633371376585
1758731346.8562212,target,1,-0.17394664001464843,-2.7072255859375,0.22793205144039583
1758731346.876155,herder,1,0.8995455932617188,1.1755675048828125,2.575529774410181
1758731346.876155,target,1,-0.17393626403808593,-2.707220703125,0.2279477973803409
1758731346.8962939,herder,1,0.8995355834960937,1.1755728759765625,2.5756168597778264
1758731346.8962939,target,1,-0.1739450988769531,-2.707234375,0.2273269313064594
1758731346.9166334,herder,1,0.8995492553710938,1.1755726318359374,2.5755891629024896
1758731346.9166334,target,1,-0.1735268249511719,-2.7070869140625,0.22557137551587914
1758731346.9364097,herder,1,0.8995444946289063,1.175567138671875,2.5756509482397796
1758731346.9364097,target,1,-0.17291929626464844,-2.706924072265625,0.22836960880749585
1758731346.956157,herder,1,0.8995444946289063,1.175567138671875,2.5756509482397796
1758731346.956157,target,1,-0.17291929626464844,-2.706924072265625,0.22836960880749585
1758731346.9761925,herder,1,0.8995249633789062,1.17555908203125,2.5757265820147377
1758731346.9761925,target,1,-0.1716312713623047,-2.70730517578125,0.24082268322276087
1758731346.996274,herder,1,0.8995120849609375,1.1755863037109375,2.5755838365803094
1758731346.996274,target,1,-0.1708604736328125,-2.709856689453125,0.28426245251418164
1758731347.0164251,herder,1,0.8995120849609375,1.1755863037109375,2.5755838365803094
1758731347.0164251,target,1,-0.1708604736328125,-2.709856689453125,0.28426245251418164
1758731347.0361788,herder,1,0.8995120849609375,1.1755863037109375,2.5755838365803094
1758731347.0361788,target,1,-0.1708604736328125,-2.709856689453125,0.28426245251418164
1758731347.0561993,herder,1,0.8995355224609375,1.1755902099609374,2.575531904939053
1758731347.0561993,target,1,-0.1691395263671875,-2.71416015625,0.3619154362109301
1758731347.0763092,herder,1,0.8995469360351562,1.1755557861328125,2.5756565408780685
1758731347.0763092,target,1,-0.1673993682861328,-2.718483154296875,0.4343102413619125
1758731347.096275,herder,1,0.8995469360351562,1.1755557861328125,2.5756565408780685
1758731347.096275,target,1,-0.1673993682861328,-2.718483154296875,0.4343102413619125
1758731347.1163456,herder,1,0.89951123046875,1.1755811767578126,2.5756216534677887
1758731347.1163456,target,1,-0.16244287109375,-2.726620849609375,0.6039687828181733
1758731347.1361897,herder,1,0.8995164184570312,1.1755899658203126,2.5755851681608544
1758731347.1361897,target,1,-0.16143142700195312,-2.728578857421875,0.6353004735687922
1758731347.1562297,herder,1,0.8995474853515625,1.1755804443359374,2.5757220546408846
1758731347.1562297,target,1,-0.15710227966308593,-2.735374267578125,0.7687464823656188
1758731347.1761744,herder,1,0.8995567016601562,1.1755604248046876,2.5755183228174934
1758731347.1761744,target,1,-0.15562069702148437,-2.736697021484375,0.7998890886788419
1758731347.1962755,herder,1,0.8995567016601562,1.1755604248046876,2.5755183228174934
1758731347.1962755,target,1,-0.15562069702148437,-2.736697021484375,0.7998890886788419
1758731347.216151,herder,1,0.8995227661132813,1.1755894775390625,2.5755880976380534
1758731347.216151,target,1,-0.1457321319580078,-2.74535107421875,1.0233431512595672
