time,type,id,x,y,yaw
1758795122.6267412,herder,1,-0.07584113311767578,2.742904296875,-2.1614682791854407
1758795122.6267412,herder,2,-0.5051011962890625,-2.3493310546875,2.959193815794702
1758795122.6267412,target,1,-0.7742326049804688,-2.07295458984375,-2.444900923993467
1758795122.6267412,target,2,-0.21699351501464845,2.49871875,-0.5686363583199832
1758795122.6267412,target,3,-2.606607177734375,-1.3187967529296876,-0.816248687518117
1758795122.6267412,target,4,-2.037665771484375,1.4229024658203124,1.2098100341987814
1758795122.6267412,target,5,3.01686572265625,-0.7182557983398438,-2.5552463405998105
1758795122.6467845,herder,1,-0.07583636474609375,2.74290087890625,-2.1615297982066215
1758795122.6467845,herder,2,-0.505079833984375,-2.34932666015625,2.959451343472113
1758795122.6467845,target,1,-0.7742198486328125,-2.07293408203125,-2.4446718921397204
1758795122.6467845,target,2,-0.2169842834472656,2.49875048828125,-0.5691654618495546
1758795122.6467845,target,3,-2.60662890625,-1.3187813720703125,-0.8159405597799948
1758795122.6467845,target,4,-2.0376458740234376,1.422900146484375,1.209921886964565
1758795122.6467845,target,5,3.016863525390625,-0.7182327270507812,-2.5555502072801883
1758795122.6668322,herder,1,-0.07582606506347657,2.742894287109375,-2.1616142204131767
1758795122.6668322,herder,2,-0.5050623168945313,-2.349308349609375,2.959595154170977
1758795122.6668322,target,1,-0.7742254028320312,-2.072940673828125,-2.4444316750093953
1758795122.6668322,target,2,-0.2170045623779297,2.498734375,-0.5695750560252089
1758795122.6668322,target,3,-2.606599609375,-1.3187818603515624,-0.8151242343268582
1758795122.6668322,target,4,-2.0376234130859374,1.42288232421875,1.2103960627966535
1758795122.6668322,target,5,3.01687158203125,-0.7182285766601563,-2.5555909536448667
1758795122.686778,herder,1,-0.07582926177978516,2.74288671875,-2.1617713469174915
1758795122.686778,herder,2,-0.505053955078125,-2.349307861328125,2.9599424303771236
1758795122.686778,target,1,-0.7742272338867188,-2.07293310546875,-2.444557908845065
1758795122.686778,target,2,-0.21701493835449218,2.4987294921875,-0.5689646595033626
1758795122.686778,target,3,-2.606620849609375,-1.318779296875,-0.8160382977920007
1758795122.686778,target,4,-2.0376673583984375,1.4228714599609376,1.209404035290599
1758795122.686778,target,5,3.016864013671875,-0.7182406616210938,-2.5553603238944658
1758795122.706802,herder,1,-0.0758394775390625,2.742878662109375,-2.1614730728754026
1758795122.706802,herder,2,-0.5050626220703125,-2.349314208984375,2.959691826918547
1758795122.706802,target,1,-0.7742430419921875,-2.07294775390625,-2.4454117182905444
1758795122.706802,target,2,-0.2170199432373047,2.498694580078125,-0.5684710425953164
1758795122.706802,target,3,-2.606649169921875,-1.318806640625,-0.817006756322408
1758795122.706802,target,4,-2.037677490234375,1.42289501953125,1.207671249527339
1758795122.706802,target,5,3.01685986328125,-0.7182390747070313,-2.5549414086549964
1758795122.7268908,herder,1,-0.07584718322753906,2.74289013671875,-2.1613590895807473
1758795122.7268908,herder,2,-0.5050848999023437,-2.349310302734375,2.959754677520273
1758795122.7268908,target,1,-0.7742254638671875,-2.07294287109375,-2.445030353622445
1758795122.7268908,target,2,-0.21702430725097657,2.498698486328125,-0.5686673841466826
1758795122.7268908,target,3,-2.6066416015625,-1.3188148193359375,-0.8165933005631733
1758795122.7268908,target,4,-2.0376500244140625,1.422866943359375,1.2092138855887673
1758795122.7268908,target,5,3.016864501953125,-0.7182669677734375,-2.5552575258763888
1758795122.7468758,herder,1,-0.0758369369506836,2.74290283203125,-2.1613783974986505
1758795122.7468758,herder,2,-0.5050969848632813,-2.349297119140625,2.9597442911920218
1758795122.7468758,target,1,-0.7741988525390625,-2.072942138671875,-2.445497205761536
1758795122.7468758,target,2,-0.2170187530517578,2.4986826171875,-0.5689803721537942
1758795122.7468758,target,3,-2.6066611328125,-1.318836669921875,-0.8167145409717991
1758795122.7468758,target,4,-2.037670166015625,1.4228548583984375,1.209034388531296
1758795122.7468758,target,5,3.0168740234375,-0.7182207641601562,-2.5548383443208103
1758795122.7668092,herder,1,-0.0758382568359375,2.7428984375,-2.1616084946168335
1758795122.7668092,herder,2,-0.5050811157226562,-2.349280029296875,2.9598012828393494
1758795122.7668092,target,1,-0.77427294921875,-2.072900146484375,-2.4445469898845955
1758795122.7668092,target,2,-0.2170371398925781,2.49868994140625,-0.5682783628904492
1758795122.7668092,target,3,-2.60665869140625,-1.318806884765625,-0.8174240736652234
1758795122.7668092,target,4,-2.037670654296875,1.4228739013671876,1.2084691325899266
1758795122.7668092,target,5,3.01686767578125,-0.7181959228515625,-2.555508661967183
1758795122.7867537,herder,1,-0.07583544158935547,2.742893310546875,-2.161607961984615
1758795122.7867537,herder,2,-0.5050671691894532,-2.349297607421875,2.9596771795325516
1758795122.7867537,target,1,-0.77426025390625,-2.0729208984375,-2.4447161006138156
1758795122.7867537,target,2,-0.2170244903564453,2.498682373046875,-0.5680028588756806
1758795122.7867537,target,3,-2.60662353515625,-1.318763916015625,-0.8157781069535
1758795122.7867537,target,4,-2.0376767578125,1.4228768310546875,1.2088173409024545
1758795122.7867537,target,5,3.01689013671875,-0.7182454223632813,-2.5570010974420634
1758795122.806745,herder,1,-0.07582691192626953,2.74289306640625,-2.161674008379649
1758795122.806745,herder,2,-0.5050627136230469,-2.349304931640625,2.9596960879762912
1758795122.806745,target,1,-0.774233642578125,-2.0729228515625,-2.4443381980551333
1758795122.806745,target,2,-0.2169965362548828,2.4987333984375,-0.5691078709909817
1758795122.806745,target,3,-2.6066474609375,-1.318801025390625,-0.8165524876194677
1758795122.806745,target,4,-2.037707763671875,1.422866455078125,1.2085406384651953
1758795122.806745,target,5,3.016892578125,-0.7182630004882813,-2.5565616758622003
1758795122.827425,herder,1,-0.07583137512207032,2.74287939453125,-2.161469211291822
1758795122.827425,herder,2,-0.5050574645996094,-2.34931201171875,2.9598878355747766
1758795122.827425,target,1,-0.7742333984375,-2.072923095703125,-2.445497472077645
1758795122.827425,target,2,-0.21700625610351562,2.4987080078125,-0.5687840971814553
1758795122.827425,target,3,-2.60662841796875,-1.318790771484375,-0.8162896336198769
1758795122.827425,target,4,-2.037695556640625,1.4228734130859375,1.208236505468708
1758795122.827425,target,5,3.016891357421875,-0.7182635498046875,-2.5559198540394914
