time,type,id,x,y,yaw
1758731465.2095218,herder,1,-0.25010443115234376,-1.36816650390625,3.1392554634171397
1758731465.2095218,target,1,2.606472900390625,-3.30804638671875,1.0535400690697032
1758731465.2296202,herder,1,-0.25011277770996093,-1.3681636962890624,3.1391894170221057
1758731465.2296202,target,1,2.606476318359375,-3.308056640625,1.0536223607473867
1758731465.2495213,herder,1,-0.2501167755126953,-1.3681510009765625,3.139257860262121
1758731465.2495213,target,1,2.606484619140625,-3.30804736328125,1.0533880691504869
1758731465.2696354,herder,1,-0.25009927368164064,-1.3681416015625,3.139368381447359
1758731465.2696354,target,1,2.606474609375,-3.3080419921875,1.0532408629212329
1758731465.289406,herder,1,-0.2500931243896484,-1.368155517578125,3.1393521361647094
1758731465.289406,target,1,2.60647705078125,-3.30805029296875,1.0536724947549074
1758731465.3095732,herder,1,-0.25009080505371095,-1.3681553955078125,3.139202200195338
1758731465.3095732,target,1,2.60649072265625,-3.30804833984375,1.0537578490678443
1758731465.3294964,herder,1,-0.2501005859375,-1.3681640625,3.1394533362861323
1758731465.3294964,target,1,2.60647998046875,-3.30804736328125,1.0539438708699864
1758731465.3495152,herder,1,-0.25011297607421873,-1.3681561279296874,3.139344412997548
1758731465.3495152,target,1,2.6064853515625,-3.30804345703125,1.0536617755315199
1758731465.3693993,herder,1,-0.2501075286865234,-1.3681539306640624,3.1391465401285554
1758731465.3693993,target,1,2.6064892578125,-3.30805419921875,1.0538812865843696
1758731465.389398,herder,1,-0.2501079559326172,-1.3681527099609374,3.1394168509791984
1758731465.389398,target,1,2.606490966796875,-3.30805224609375,1.0539673066875792
1758731465.409494,herder,1,-0.2501001739501953,-1.3681546630859376,3.139358527751326
1758731465.409494,target,1,2.60647802734375,-3.3080556640625,1.053971234850187
1758731465.4294329,herder,1,-0.2500874938964844,-1.36817138671875,3.1393244392893727
1758731465.4294329,target,1,2.606487548828125,-3.308050048828125,1.0536466620923337
1758731465.4494865,herder,1,-0.2501040496826172,-1.3681712646484374,3.1394573310277676
1758731465.4494865,target,1,2.606472412109375,-3.3080458984375,1.0535592438295518
1758731465.469507,herder,1,-0.2501120147705078,-1.3681712646484374,3.13929301398851
1758731465.469507,target,1,2.606476318359375,-3.308052734375,1.0535160340408651
1758731465.489373,herder,1,-0.25011134338378904,-1.3681666259765626,3.1393223087605007
1758731465.489373,target,1,2.6064814453125,-3.308056640625,1.0533718904468647
1758731465.5096052,herder,1,-0.2501050262451172,-1.36815283203125,3.139379833040046
1758731465.5096052,target,1,2.606469970703125,-3.30806494140625,1.0533723565000555
1758731465.5294294,herder,1,-0.25009349060058594,-1.368149169921875,3.139372376188994
1758731465.5294294,target,1,2.60649755859375,-3.30805322265625,1.053797064114896
1758731465.5494823,herder,1,-0.2500885772705078,-1.368168701171875,3.1392706434353532
1758731465.5494823,target,1,2.6064853515625,-3.30805712890625,1.0536008557215844
1758731465.5695124,herder,1,-0.2500889129638672,-1.3681697998046876,3.1392530665721585
1758731465.5695124,target,1,2.606463623046875,-3.308041015625,1.0532130994668687
