timestamp,H1_x,H1_y,H1_theta,T1_x,T1_y,T1_theta,O1_x,O1_y,O1_theta
2025-09-11T16:31:03.586+02:00,-562.25439453125,-173.50750732421875,-1.0325343608856201,62.53277587890625,-1011.6826782226562,-2.697223424911499,109.60176086425781,-618.8255615234375,0.29330015182495117
2025-09-11T16:31:03.606+02:00,-562.25439453125,-173.50750732421875,-1.0325343608856201,62.53277587890625,-1011.6826782226562,-2.697223424911499,109.60176086425781,-618.8255615234375,0.29330015182495117
2025-09-11T16:31:03.626+02:00,-562.25439453125,-173.50750732421875,-1.0325343608856201,62.53277587890625,-1011.6826782226562,-2.697223424911499,109.60176086425781,-618.8255615234375,0.29330015182495117
2025-09-11T16:31:03.647+02:00,-562.25439453125,-173.50750732421875,-1.0325343608856201,62.53277587890625,-1011.6826782226562,-2.697223424911499,109.60176086425781,-618.8255615234375,0.29330015182495117
2025-09-11T16:31:03.666+02:00,-562.25439453125,-173.50750732421875,-1.0325343608856201,62.53277587890625,-1011.6826782226562,-2.697223424911499,109.60176086425781,-618.8255615234375,0.29330015182495117
2025-09-11T16:31:03.686+02:00,-562.25439453125,-173.50750732421875,-1.0325343608856201,62.53277587890625,-1011.6826782226562,-2.697223424911499,109.60176086425781,-618.8255615234375,0.29330015182495117
2025-09-11T16:31:03.706+02:00,-562.25439453125,-173.50750732421875,-1.0325343608856201,62.53277587890625,-1011.6826782226562,-2.697223424911499,109.60176086425781,-618.8255615234375,0.29330015182495117
2025-09-11T16:31:03.726+02:00,-562.25439453125,-173.50750732421875,-1.0325343608856201,62.53277587890625,-1011.6826782226562,-2.697223424911499,109.60176086425781,-618.8255615234375,0.29330015182495117
2025-09-11T16:31:03.746+02:00,-562.25439453125,-173.50750732421875,-1.0325343608856201,62.53277587890625,-1011.6826782226562,-2.697223424911499,109.60176086425781,-618.8255615234375,0.29330015182495117
2025-09-11T16:31:03.766+02:00,-562.25439453125,-173.50750732421875,-1.0325343608856201,62.53277587890625,-1011.6826782226562,-2.697223424911499,109.60176086425781,-618.8255615234375,0.29330015182495117
2025-09-11T16:31:03.786+02:00,-562.25439453125,-173.50750732421875,-1.0325343608856201,62.53277587890625,-1011.6826782226562,-2.697223424911499,109.60176086425781,-618.8255615234375,0.29330015182495117
2025-09-11T16:31:03.806+02:00,-562.25439453125,-173.50750732421875,-1.0325343608856201,62.53277587890625,-1011.6826782226562,-2.697223424911499,109.60176086425781,-618.8255615234375,0.29330015182495117
2025-09-11T16:31:03.826+02:00,-562.25439453125,-173.50750732421875,-1.0325343608856201,62.53277587890625,-1011.6826782226562,-2.697223424911499,109.60176086425781,-618.8255615234375,0.29330015182495117
2025-09-11T16:31:03.846+02:00,-562.25439453125,-173.50750732421875,-1.0325343608856201,62.53277587890625,-1011.6826782226562,-2.697223424911499,109.60176086425781,-618.8255615234375,0.29330015182495117
2025-09-11T16:31:03.866+02:00,-562.25439453125,-173.50750732421875,-1.0325343608856201,62.53277587890625,-1011.6826782226562,-2.697223424911499,109.60176086425781,-618.8255615234375,0.29330015182495117
2025-09-11T16:31:03.886+02:00,-562.25439453125,-173.50750732421875,-1.0325343608856201,62.53277587890625,-1011.6826782226562,-2.697223424911499,109.60176086425781,-618.8255615234375,0.29330015182495117
2025-09-11T16:31:03.906+02:00,-562.25439453125,-173.50750732421875,-1.0325343608856201,62.53277587890625,-1011.6826782226562,-2.697223424911499,109.60176086425781,-618.8255615234375,0.29330015182495117
2025-09-11T16:31:03.926+02:00,-562.25439453125,-173.50750732421875,-1.0325343608856201,62.53277587890625,-1011.6826782226562,-2.697223424911499,109.60176086425781,-618.8255615234375,0.29330015182495117
2025-09-11T16:31:03.946+02:00,-562.25439453125,-173.50750732421875,-1.0325343608856201,62.53277587890625,-1011.6826782226562,-2.697223424911499,109.60176086425781,-618.8255615234375,0.29330015182495117
2025-09-11T16:31:03.966+02:00,-562.25439453125,-173.50750732421875,-1.0325343608856201,62.53277587890625,-1011.6826782226562,-2.697223424911499,109.60176086425781,-618.8255615234375,0.29330015182495117
2025-09-11T16:31:03.986+02:00,-562.25439453125,-173.50750732421875,-1.0325343608856201,62.53277587890625,-1011.6826782226562,-2.697223424911499,109.60176086425781,-618.8255615234375,0.29330015182495117
2025-09-11T16:31:04.006+02:00,-562.25439453125,-173.50750732421875,-1.0325343608856201,62.53277587890625,-1011.6826782226562,-2.697223424911499,109.60176086425781,-618.8255615234375,0.29330015182495117
2025-09-11T16:31:04.026+02:00,-562.25439453125,-173.50750732421875,-1.0325343608856201,62.53277587890625,-1011.6826782226562,-2.697223424911499,109.60176086425781,-618.8255615234375,0.29330015182495117
2025-09-11T16:31:04.047+02:00,-562.25439453125,-173.50750732421875,-1.0325343608856201,62.53277587890625,-1011.6826782226562,-2.697223424911499,109.60176086425781,-618.8255615234375,0.29330015182495117
2025-09-11T16:31:04.066+02:00,-562.25439453125,-173.50750732421875,-1.0325343608856201,62.53277587890625,-1011.6826782226562,-2.697223424911499,109.60176086425781,-618.8255615234375,0.29330015182495117
2025-09-11T16:31:04.087+02:00,-562.25439453125,-173.50750732421875,-1.0325343608856201,62.53277587890625,-1011.6826782226562,-2.697223424911499,109.60176086425781,-618.8255615234375,0.29330015182495117
2025-09-11T16:31:04.106+02:00,-562.25439453125,-173.50750732421875,-1.0325343608856201,62.53277587890625,-1011.6826782226562,-2.697223424911499,109.60176086425781,-618.8255615234375,0.29330015182495117
2025-09-11T16:31:04.126+02:00,-562.25439453125,-173.50750732421875,-1.0325343608856201,62.53277587890625,-1011.6826782226562,-2.697223424911499,109.60176086425781,-618.8255615234375,0.29330015182495117
2025-09-11T16:31:04.146+02:00,-562.25439453125,-173.50750732421875,-1.0325343608856201,62.53277587890625,-1011.6826782226562,-2.697223424911499,109.60176086425781,-618.8255615234375,0.29330015182495117
2025-09-11T16:31:04.166+02:00,-562.25439453125,-173.50750732421875,-1.0325343608856201,62.53277587890625,-1011.6826782226562,-2.697223424911499,109.60176086425781,-618.8255615234375,0.29330015182495117
2025-09-11T16:31:04.186+02:00,-562.25439453125,-173.50750732421875,-1.0325343608856201,62.53277587890625,-1011.6826782226562,-2.697223424911499,109.60176086425781,-618.8255615234375,0.29330015182495117
2025-09-11T16:31:04.206+02:00,-562.25439453125,-173.50750732421875,-1.0325343608856201,62.53277587890625,-1011.6826782226562,-2.697223424911499,109.60176086425781,-618.8255615234375,0.29330015182495117
2025-09-11T16:31:04.227+02:00,-562.25439453125,-173.50750732421875,-1.0325343608856201,62.53277587890625,-1011.6826782226562,-2.697223424911499,109.60176086425781,-618.8255615234375,0.29330015182495117
2025-09-11T16:31:04.246+02:00,-562.25439453125,-173.50750732421875,-1.0325343608856201,62.53277587890625,-1011.6826782226562,-2.697223424911499,109.60176086425781,-618.8255615234375,0.29330015182495117
2025-09-11T16:31:04.266+02:00,-562.25439453125,-173.50750732421875,-1.0325343608856201,62.53277587890625,-1011.6826782226562,-2.697223424911499,109.60176086425781,-618.8255615234375,0.29330015182495117
2025-09-11T16:31:04.286+02:00,-562.25439453125,-173.50750732421875,-1.0325343608856201,62.53277587890625,-1011.6826782226562,-2.697223424911499,109.60176086425781,-618.8255615234375,0.29330015182495117
2025-09-11T16:31:04.306+02:00,-562.25439453125,-173.50750732421875,-1.0325343608856201,62.53277587890625,-1011.6826782226562,-2.697223424911499,109.60176086425781,-618.8255615234375,0.29330015182495117
2025-09-11T16:31:04.326+02:00,-562.25439453125,-173.50750732421875,-1.0325343608856201,62.53277587890625,-1011.6826782226562,-2.697223424911499,109.60176086425781,-618.8255615234375,0.29330015182495117
2025-09-11T16:31:04.346+02:00,-562.25439453125,-173.50750732421875,-1.0325343608856201,62.53277587890625,-1011.6826782226562,-2.697223424911499,109.60176086425781,-618.8255615234375,0.29330015182495117
2025-09-11T16:31:04.366+02:00,-562.25439453125,-173.50750732421875,-1.0325343608856201,62.53277587890625,-1011.6826782226562,-2.697223424911499,109.60176086425781,-618.8255615234375,0.29330015182495117
2025-09-11T16:31:04.386+02:00,-562.25439453125,-173.50750732421875,-1.0325343608856201,62.53277587890625,-1011.6826782226562,-2.697223424911499,109.60176086425781,-618.8255615234375,0.29330015182495117
2025-09-11T16:31:04.406+02:00,-562.25439453125,-173.50750732421875,-1.0325343608856201,62.53277587890625,-1011.6826782226562,-2.697223424911499,109.60176086425781,-618.8255615234375,0.29330015182495117
2025-09-11T16:31:04.426+02:00,-562.25439453125,-173.50750732421875,-1.0325343608856201,62.53277587890625,-1011.6826782226562,-2.697223424911499,109.60176086425781,-618.8255615234375,0.29330015182495117
2025-09-11T16:31:04.446+02:00,-562.25439453125,-173.50750732421875,-1.0325343608856201,62.53277587890625,-1011.6826782226562,-2.697223424911499,109.60176086425781,-618.8255615234375,0.29330015182495117
2025-09-11T16:31:04.466+02:00,-562.25439453125,-173.50750732421875,-1.0325343608856201,62.53277587890625,-1011.6826782226562,-2.697223424911499,109.60176086425781,-618.8255615234375,0.29330015182495117
2025-09-11T16:31:04.486+02:00,-562.25439453125,-173.50750732421875,-1.0325343608856201,62.53277587890625,-1011.6826782226562,-2.697223424911499,109.60176086425781,-618.8255615234375,0.29330015182495117
2025-09-11T16:31:04.506+02:00,-562.25439453125,-173.50750732421875,-1.0325343608856201,62.53277587890625,-1011.6826782226562,-2.697223424911499,109.60176086425781,-618.8255615234375,0.29330015182495117
2025-09-11T16:31:04.526+02:00,-562.25439453125,-173.50750732421875,-1.0325343608856201,62.53277587890625,-1011.6826782226562,-2.697223424911499,109.60176086425781,-618.8255615234375,0.29330015182495117
2025-09-11T16:31:04.546+02:00,-562.25439453125,-173.50750732421875,-1.0325343608856201,62.53277587890625,-1011.6826782226562,-2.697223424911499,109.60176086425781,-618.8255615234375,0.29330015182495117
2025-09-11T16:31:04.566+02:00,-562.25439453125,-173.50750732421875,-1.0325343608856201,62.53277587890625,-1011.6826782226562,-2.697223424911499,109.60176086425781,-618.8255615234375,0.29330015182495117
2025-09-11T16:31:04.586+02:00,-562.25439453125,-173.50750732421875,-1.0325343608856201,62.53277587890625,-1011.6826782226562,-2.697223424911499,109.60176086425781,-618.8255615234375,0.29330015182495117
2025-09-11T16:31:04.606+02:00,-562.25439453125,-173.50750732421875,-1.0325343608856201,62.53277587890625,-1011.6826782226562,-2.697223424911499,109.60176086425781,-618.8255615234375,0.29330015182495117
2025-09-11T16:31:04.626+02:00,-562.25439453125,-173.50750732421875,-1.0325343608856201,62.53277587890625,-1011.6826782226562,-2.697223424911499,109.60176086425781,-618.8255615234375,0.29330015182495117
2025-09-11T16:31:04.646+02:00,-562.25439453125,-173.50750732421875,-1.0325343608856201,62.53277587890625,-1011.6826782226562,-2.697223424911499,109.60176086425781,-618.8255615234375,0.29330015182495117
2025-09-11T16:31:04.666+02:00,-562.25439453125,-173.50750732421875,-1.0325343608856201,62.53277587890625,-1011.6826782226562,-2.697223424911499,109.60176086425781,-618.8255615234375,0.29330015182495117
2025-09-11T16:31:04.686+02:00,-562.25439453125,-173.50750732421875,-1.0325343608856201,62.53277587890625,-1011.6826782226562,-2.697223424911499,109.60176086425781,-618.8255615234375,0.29330015182495117
2025-09-11T16:31:04.706+02:00,-562.25439453125,-173.50750732421875,-1.0325343608856201,62.53277587890625,-1011.6826782226562,-2.697223424911499,109.60176086425781,-618.8255615234375,0.29330015182495117
2025-09-11T16:31:04.726+02:00,-562.25439453125,-173.50750732421875,-1.0325343608856201,62.53277587890625,-1011.6826782226562,-2.697223424911499,109.60176086425781,-618.8255615234375,0.29330015182495117
2025-09-11T16:31:04.746+02:00,-562.25439453125,-173.50750732421875,-1.0325343608856201,62.53277587890625,-1011.6826782226562,-2.697223424911499,109.60176086425781,-618.8255615234375,0.29330015182495117
2025-09-11T16:31:04.766+02:00,-562.25439453125,-173.50750732421875,-1.0325343608856201,62.53277587890625,-1011.6826782226562,-2.697223424911499,109.60176086425781,-618.8255615234375,0.29330015182495117
2025-09-11T16:31:04.786+02:00,-562.25439453125,-173.50750732421875,-1.0325343608856201,62.53277587890625,-1011.6826782226562,-2.697223424911499,109.60176086425781,-618.8255615234375,0.29330015182495117
2025-09-11T16:31:04.806+02:00,-562.25439453125,-173.50750732421875,-1.0325343608856201,62.53277587890625,-1011.6826782226562,-2.697223424911499,109.60176086425781,-618.8255615234375,0.29330015182495117
2025-09-11T16:31:04.826+02:00,-562.25439453125,-173.50750732421875,-1.0325343608856201,62.53277587890625,-1011.6826782226562,-2.697223424911499,109.60176086425781,-618.8255615234375,0.29330015182495117
2025-09-11T16:31:04.846+02:00,-562.25439453125,-173.50750732421875,-1.0325343608856201,62.53277587890625,-1011.6826782226562,-2.697223424911499,109.60176086425781,-618.8255615234375,0.29330015182495117
2025-09-11T16:31:04.866+02:00,-562.25439453125,-173.50750732421875,-1.0325343608856201,62.53277587890625,-1011.6826782226562,-2.697223424911499,109.60176086425781,-618.8255615234375,0.29330015182495117
2025-09-11T16:31:04.886+02:00,-562.25439453125,-173.50750732421875,-1.0325343608856201,62.53277587890625,-1011.6826782226562,-2.697223424911499,109.60176086425781,-618.8255615234375,0.29330015182495117
